Cassiopeia A Obervation April 7 2026:
Column 1: Frequency (Hz) - Trace 1 (on target)
Column 2: Amplitude (dBm) - Trace 1 (on target)
Column 3: Frequency (Hz) - Trace 2 (off target)
Column 4: Amplitude (dBm) - Trace 2 (off target)
Trace1				Trace2			
Freq		     Amp		Freq		    Amp	
21139986		-74.12	 	21139986		-74.51	 
21143319		-74.39	 	21143319		-74.51	 
21146652		-74.42	 	21146652		-74.22	 
21149985		-74.32	 	21149985		-74.1	 
21153318		-74.32	 	21153318		-74.18	 
21156651		-74.34	 	21156651		-74.15	 
21159984		-74.52	 	21159984		-73.77	 
21163317		-74.63	 	21163317		-73.51	 
21166650		-74.46	 	21166650		-73.6	 
21169983		-74.37	 	21169983		-74.04	 
21173316		-74.72	 	21173316		-74.39	 
21176649		-74.83	 	21176649		-74.53	 
21179982		-74.76	 	21179982		-74.63	 
21183315		-74.94	 	21183315		-74.48	 
21186648		-74.88	 	21186648		-74.06	 
21189981		-74.37	 	21189981		-73.63	 
21193314		-74.17	 	21193314		-73.59	 
21196647		-74.27	 	21196647		-73.58	 
21199980		-74.58	 	21199980		-73.67	 
21203313		-74.99	 	21203313		-74.19	 
21206646		-74.88	 	21206646		-74.56	 
21209979		-74.55	 	21209979		-74.63	 
21213312		-74.34	 	21213312		-74.55	 
21216645		-74.21	 	21216645		-74.14	 
21219978		-74.25	 	21219978		-73.92	 
21223311		-74.41	 	21223311		-74.33	 
21226644		-74.42	 	21226644		-74.96	 
21229977		-74.14	 	21229977		-75.44	 
21233310		-74.01	 	21233310		-75.32	 
21236643		-74.33	 	21236643		-74.96	 
21239976		-74.76	 	21239976		-74.28	 
21243309		-74.59	 	21243309		-74.04	 
21246642		-74.53	 	21246642		-74.15	 
21249975		-74.88	 	21249975		-74.27	 
21253308		-74.94	 	21253308		-74.6	 
21256641		-74.54	 	21256641		-74.64	 
21259974		-74.15	 	21259974		-74.48	 
21263307		-74.4	 	21263307		-74.68	 
21266640		-74.75	 	21266640		-74.97	 
21269973		-74.9	 	21269973		-74.92	 
21273306		-74.94	 	21273306		-74.71	 
21276639		-74.74	 	21276639		-74.13	 
21279972		-74.23	 	21279972		-73.86	 
21283305		-73.78	 	21283305		-74.36	 
21286638		-73.55	 	21286638		-74.71	 
21289971		-73.58	 	21289971		-74.66	 
21293304		-73.85	 	21293304		-74.63	 
21296637		-74.15	 	21296637		-74.45	 
21299970		-74.13	 	21299970		-74.27	 
21303303		-74.16	 	21303303		-74.31	 
21306636		-74.36	 	21306636		-74.48	 
21309969		-74.53	 	21309969		-74.42	 
21313302		-74.72	 	21313302		-74.25	 
21316635		-74.66	 	21316635		-73.93	 
21319968		-74.7	 	21319968		-73.46	 
21323301		-74.71	 	21323301		-73.24	 
21326634		-74.52	 	21326634		-73.24	 
21329967		-74.21	 	21329967		-73.61	 
21333300		-73.82	 	21333300		-74.29	 
21336633		-73.71	 	21336633		-74.48	 
21339966		-74.14	 	21339966		-74.28	 
21343299		-74.74	 	21343299		-74.37	 
21346632		-74.89	 	21346632		-74.58	 
21349965		-74.69	 	21349965		-74.63	 
21353298		-74.76	 	21353298		-74.52	 
21356631		-74.84	 	21356631		-74.35	 
21359964		-74.66	 	21359964		-74.04	 
21363297		-74.82	 	21363297		-74.05	 
21366630		-74.74	 	21366630		-74.38	 
21369963		-74.31	 	21369963		-74.77	 
21373296		-74.2	 	21373296		-74.77	 
21376629		-74.4	 	21376629		-74.18	 
21379962		-74.57	 	21379962		-73.78	 
21383295		-74.7	 	21383295		-73.72	 
21386628		-74.55	 	21386628		-73.65	 
21389961		-74.21	 	21389961		-73.68	 
21393294		-74.24	 	21393294		-74.21	 
21396627		-74.33	 	21396627		-74.72	 
21399960		-74.49	 	21399960		-74.77	 
21403293		-75.03	 	21403293		-74.64	 
21406626		-75.36	 	21406626		-74.96	 
21409959		-75.13	 	21409959		-75.14	 
21413292		-74.54	 	21413292		-74.76	 
21416625		-74.17	 	21416625		-74.38	 
21419958		-73.98	 	21419958		-74.41	 
21423291		-74.03	 	21423291		-74.38	 
21426624		-74.24	 	21426624		-73.79	 
21429957		-74.15	 	21429957		-73.12	 
21433290		-73.82	 	21433290		-73.33	 
21436623		-73.68	 	21436623		-73.88	 
21439956		-74	 	21439956		-74.28	 
21443289		-74.62	 	21443289		-74.17	 
21446622		-74.95	 	21446622		-73.89	 
21449955		-75.03	 	21449955		-73.66	 
21453288		-74.93	 	21453288		-73.73	 
21456621		-74.62	 	21456621		-73.91	 
21459954		-74.37	 	21459954		-73.89	 
21463287		-74.3	 	21463287		-73.59	 
21466620		-74.16	 	21466620		-73.61	 
21469953		-74.01	 	21469953		-73.98	 
21473286		-74.18	 	21473286		-74.11	 
21476619		-74.26	 	21476619		-74.06	 
21479952		-74.05	 	21479952		-74.14	 
21483285		-74.28	 	21483285		-74.33	 
21486618		-74.66	 	21486618		-74.13	 
21489951		-74.45	 	21489951		-74.23	 
21493284		-73.95	 	21493284		-74.56	 
21496617		-73.92	 	21496617		-74.56	 
21499950		-74.21	 	21499950		-74.67	 
21503283		-74.58	 	21503283		-74.77	 
21506616		-74.73	 	21506616		-74.3	 
21509949		-74.83	 	21509949		-73.9	 
21513282		-74.92	 	21513282		-74.27	 
21516615		-74.83	 	21516615		-74.51	 
21519948		-74.4	 	21519948		-74.51	 
21523281		-74.33	 	21523281		-74.79	 
21526614		-74.51	 	21526614		-74.84	 
21529947		-74.45	 	21529947		-74.48	 
21533280		-74.32	 	21533280		-74.7	 
21536613		-74.43	 	21536613		-74.69	 
21539946		-74.75	 	21539946		-74.4	 
21543279		-74.92	 	21543279		-74.44	 
21546612		-74.65	 	21546612		-74.53	 
21549945		-74.25	 	21549945		-74.44	 
21553278		-74.5	 	21553278		-74.4	 
21556611		-74.82	 	21556611		-74.44	 
21559944		-74.81	 	21559944		-74.5	 
21563277		-74.47	 	21563277		-74.31	 
21566610		-74.26	 	21566610		-74.11	 
21569943		-74.34	 	21569943		-74.05	 
21573276		-74.39	 	21573276		-74.29	 
21576609		-74.26	 	21576609		-74.1	 
21579942		-74.48	 	21579942		-73.84	 
21583275		-74.81	 	21583275		-73.85	 
21586608		-74.88	 	21586608		-74.02	 
21589941		-74.97	 	21589941		-74.14	 
21593274		-74.88	 	21593274		-74.33	 
21596607		-74.46	 	21596607		-74.38	 
21599940		-74.41	 	21599940		-74.12	 
21603273		-74.71	 	21603273		-73.92	 
21606606		-74.85	 	21606606		-73.82	 
21609939		-75	 	21609939		-73.94	 
21613272		-75.4	 	21613272		-74.23	 
21616605		-75.41	 	21616605		-74.21	 
21619938		-75.1	 	21619938		-74.37	 
21623271		-74.97	 	21623271		-74.37	 
21626604		-74.75	 	21626604		-74.15	 
21629937		-74.44	 	21629937		-74.45	 
21633270		-74.35	 	21633270		-74.77	 
21636603		-74.25	 	21636603		-74.75	 
21639936		-74.08	 	21639936		-74.86	 
21643269		-73.89	 	21643269		-74.66	 
21646602		-73.87	 	21646602		-74.15	 
21649935		-74.43	 	21649935		-73.85	 
21653268		-75	 	21653268		-73.7	 
21656601		-74.9	 	21656601		-73.66	 
21659934		-74.43	 	21659934		-74.02	 
21663267		-74.25	 	21663267		-74.33	 
21666600		-74.29	 	21666600		-73.91	 
21669933		-74.57	 	21669933		-73.31	 
21673266		-74.87	 	21673266		-73.29	 
21676599		-74.85	 	21676599		-73.57	 
21679932		-74.04	 	21679932		-73.72	 
21683265		-73.55	 	21683265		-73.97	 
21686598		-73.63	 	21686598		-74.37	 
21689931		-73.96	 	21689931		-74.39	 
21693264		-74.2	 	21693264		-74.15	 
21696597		-74.05	 	21696597		-73.88	 
21699930		-73.89	 	21699930		-73.85	 
21703263		-74.18	 	21703263		-74.15	 
21706596		-74.44	 	21706596		-74.04	 
21709929		-74.35	 	21709929		-73.78	 
21713262		-74.15	 	21713262		-74.26	 
21716595		-74	 	21716595		-74.72	 
21719928		-73.94	 	21719928		-74.85	 
21723261		-74.06	 	21723261		-74.81	 
21726594		-74.21	 	21726594		-74.73	 
21729927		-74.11	 	21729927		-74.72	 
21733260		-74.02	 	21733260		-74.89	 
21736593		-74.05	 	21736593		-74.85	 
21739926		-74.07	 	21739926		-74.48	 
21743259		-74.11	 	21743259		-74.22	 
21746592		-74.13	 	21746592		-74.18	 
21749925		-74.23	 	21749925		-74.06	 
21753258		-74.55	 	21753258		-74.11	 
21756591		-74.61	 	21756591		-74.25	 
21759924		-74.36	 	21759924		-74.34	 
21763257		-74.18	 	21763257		-74.34	 
21766590		-73.78	 	21766590		-74.29	 
21769923		-73.44	 	21769923		-74.34	 
21773256		-74.03	 	21773256		-74.35	 
21776589		-74.76	 	21776589		-74.05	 
21779922		-75.38	 	21779922		-73.91	 
21783255		-75.65	 	21783255		-73.91	 
21786588		-75.53	 	21786588		-73.87	 
21789921		-75.22	 	21789921		-73.88	 
21793254		-75	 	21793254		-74.06	 
21796587		-75.04	 	21796587		-74.17	 
21799920		-75.01	 	21799920		-74.14	 
21803253		-74.71	 	21803253		-74.23	 
21806586		-74.21	 	21806586		-74.12	 
21809919		-73.96	 	21809919		-73.74	 
21813252		-74.2	 	21813252		-73.43	 
21816585		-74.38	 	21816585		-73.51	 
21819918		-74.39	 	21819918		-73.53	 
21823251		-74.26	 	21823251		-73.45	 
21826584		-74.15	 	21826584		-73.61	 
21829917		-74.32	 	21829917		-73.77	 
21833250		-74.48	 	21833250		-73.85	 
21836583		-74.52	 	21836583		-73.87	 
21839916		-74.6	 	21839916		-73.45	 
21843249		-74.65	 	21843249		-73.2	 
21846582		-74.65	 	21846582		-73.43	 
21849915		-74.76	 	21849915		-73.92	 
21853248		-74.84	 	21853248		-74.06	 
21856581		-74.68	 	21856581		-74.03	 
21859914		-74.6	 	21859914		-74.13	 
21863247		-74.51	 	21863247		-74.25	 
21866580		-74.56	 	21866580		-74.29	 
21869913		-74.85	 	21869913		-74.23	 
21873246		-75.25	 	21873246		-74.16	 
21876579		-75.22	 	21876579		-74.17	 
21879912		-75.07	 	21879912		-73.89	 
21883245		-75.14	 	21883245		-73.58	 
21886578		-75.05	 	21886578		-73.66	 
21889911		-74.78	 	21889911		-73.76	 
21893244		-74.45	 	21893244		-73.84	 
21896577		-74.13	 	21896577		-73.98	 
21899910		-74.27	 	21899910		-73.88	 
21903243		-74.68	 	21903243		-73.76	 
21906576		-74.76	 	21906576		-73.84	 
21909909		-74.59	 	21909909		-73.95	 
21913242		-74.25	 	21913242		-73.99	 
21916575		-74.09	 	21916575		-73.92	 
21919908		-74.26	 	21919908		-74.16	 
21923241		-74.96	 	21923241		-74.62	 
21926574		-75.23	 	21926574		-74.5	 
21929907		-75.13	 	21929907		-74.24	 
21933240		-74.72	 	21933240		-74.09	 
21936573		-74.47	 	21936573		-74.07	 
21939906		-74.68	 	21939906		-74.36	 
21943239		-75	 	21943239		-74.34	 
21946572		-75.06	 	21946572		-74.06	 
21949905		-75	 	21949905		-73.92	 
21953238		-74.77	 	21953238		-73.9	 
21956571		-74.53	 	21956571		-73.87	 
21959904		-74.35	 	21959904		-73.89	 
21963237		-74.36	 	21963237		-74.26	 
21966570		-74.25	 	21966570		-74.47	 
21969903		-74.12	 	21969903		-74.6	 
21973236		-74.22	 	21973236		-74.48	 
21976569		-73.83	 	21976569		-74.01	 
21979902		-72.83	 	21979902		-73.35	 
21983235		-71.59	 	21983235		-73.35	 
21986568		-70.95	 	21986568		-73.46	 
21989901		-71.08	 	21989901		-73.6	 
21993234		-71.68	 	21993234		-73.86	 
21996567		-72.34	 	21996567		-73.99	 
21999900		-73.11	 	21999900		-74.03	 
22003233		-73.96	 	22003233		-74.22	 
22006566		-74.41	 	22006566		-74.54	 
22009899		-74.48	 	22009899		-74.83	 
22013232		-74.36	 	22013232		-74.84	 
22016565		-74.15	 	22016565		-74.73	 
22019898		-73.97	 	22019898		-74.58	 
22023231		-73.98	 	22023231		-74.64	 
22026564		-74.31	 	22026564		-74.79	 
22029897		-74.96	 	22029897		-74.62	 
22033230		-75.01	 	22033230		-74.38	 
22036563		-74.44	 	22036563		-74.39	 
22039896		-73.8	 	22039896		-74.63	 
22043229		-74.18	 	22043229		-74.6	 
22046562		-75.07	 	22046562		-74.39	 
22049895		-75.59	 	22049895		-74.28	 
22053228		-75.41	 	22053228		-74.33	 
22056561		-75.1	 	22056561		-74.42	 
22059894		-74.82	 	22059894		-74.44	 
22063227		-74.67	 	22063227		-74.53	 
22066560		-74.38	 	22066560		-74.41	 
22069893		-74.13	 	22069893		-74.21	 
22073226		-74.37	 	22073226		-74.17	 
22076559		-74.78	 	22076559		-74.2	 
22079892		-74.85	 	22079892		-74.1	 
22083225		-74.71	 	22083225		-74.24	 
22086558		-74.7	 	22086558		-74.35	 
22089891		-74.95	 	22089891		-74.01	 
22093224		-74.97	 	22093224		-73.59	 
22096557		-74.79	 	22096557		-73.63	 
22099890		-74.89	 	22099890		-74.16	 
22103223		-75.21	 	22103223		-74.45	 
22106556		-75.17	 	22106556		-74.37	 
22109889		-74.9	 	22109889		-74.18	 
22113222		-74.82	 	22113222		-74.02	 
22116555		-74.55	 	22116555		-73.88	 
22119888		-74.42	 	22119888		-73.76	 
22123221		-74.46	 	22123221		-73.9	 
22126554		-74.54	 	22126554		-74.06	 
22129887		-74.59	 	22129887		-74.18	 
22133220		-74.46	 	22133220		-74.43	 
22136553		-74.21	 	22136553		-74.48	 
22139886		-73.9	 	22139886		-74.35	 
22143219		-73.68	 	22143219		-74.11	 
22146552		-73.75	 	22146552		-73.9	 
22149885		-74.07	 	22149885		-73.71	 
22153218		-74.48	 	22153218		-73.83	 
22156551		-74.67	 	22156551		-74.2	 
22159884		-74.58	 	22159884		-74.25	 
22163217		-74.62	 	22163217		-74.37	 
22166550		-74.66	 	22166550		-74.56	 
22169883		-74.74	 	22169883		-74.35	 
22173216		-75.13	 	22173216		-74.15	 
22176549		-75.37	 	22176549		-73.96	 
22179882		-75.34	 	22179882		-73.93	 
22183215		-75.26	 	22183215		-74.15	 
22186548		-75.09	 	22186548		-73.97	 
22189881		-74.86	 	22189881		-73.57	 
22193214		-75.05	 	22193214		-73.51	 
22196547		-75.03	 	22196547		-73.45	 
22199880		-74.57	 	22199880		-73.61	 
22203213		-74.3	 	22203213		-74.19	 
22206546		-74.23	 	22206546		-74.73	 
22209879		-74.26	 	22209879		-74.77	 
22213212		-74.27	 	22213212		-74.57	 
22216545		-74.11	 	22216545		-74.45	 
22219878		-73.82	 	22219878		-74.44	 
22223211		-73.98	 	22223211		-74.1	 
22226544		-74.32	 	22226544		-73.92	 
22229877		-74.51	 	22229877		-74.14	 
22233210		-74.65	 	22233210		-74.67	 
22236543		-74.71	 	22236543		-75.17	 
22239876		-74.68	 	22239876		-75.21	 
22243209		-74.74	 	22243209		-74.69	 
22246542		-74.56	 	22246542		-74.25	 
22249875		-74.38	 	22249875		-73.96	 
22253208		-74.45	 	22253208		-74.13	 
22256541		-74.51	 	22256541		-74.37	 
22259874		-74.53	 	22259874		-74.47	 
22263207		-74.91	 	22263207		-74.38	 
22266540		-74.95	 	22266540		-74.32	 
22269873		-74.63	 	22269873		-74.35	 
22273206		-74.5	 	22273206		-74.23	 
22276539		-74.7	 	22276539		-74.03	 
22279872		-74.95	 	22279872		-74.04	 
22283205		-75.09	 	22283205		-74.09	 
22286538		-74.98	 	22286538		-74.3	 
22289871		-74.73	 	22289871		-74.47	 
22293204		-74.72	 	22293204		-74.49	 
22296537		-74.79	 	22296537		-74.38	 
22299870		-74.77	 	22299870		-74.26	 
22303203		-74.67	 	22303203		-74.11	 
22306536		-74.79	 	22306536		-73.97	 
22309869		-74.45	 	22309869		-73.96	 
22313202		-74.14	 	22313202		-74.21	 
22316535		-74.28	 	22316535		-74.59	 
22319868		-74.4	 	22319868		-75.06	 
22323201		-74.49	 	22323201		-75	 
22326534		-74.51	 	22326534		-74.46	 
22329867		-74.42	 	22329867		-74.14	 
22333200		-74.25	 	22333200		-74.3	 
22336533		-74.12	 	22336533		-74.46	 
22339866		-74.1	 	22339866		-74.5	 
22343199		-74.38	 	22343199		-74.58	 
22346532		-74.61	 	22346532		-74.65	 
22349865		-74.55	 	22349865		-74.41	 
22353198		-74.61	 	22353198		-74.18	 
22356531		-74.67	 	22356531		-74.47	 
22359864		-74.68	 	22359864		-74.7	 
22363197		-75.02	 	22363197		-74.76	 
22366530		-75.28	 	22366530		-74.77	 
22369863		-75.28	 	22369863		-74.7	 
22373196		-75.27	 	22373196		-74.62	 
22376529		-75.32	 	22376529		-74.35	 
22379862		-75.23	 	22379862		-73.98	 
22383195		-75.11	 	22383195		-74.02	 
22386528		-74.82	 	22386528		-74.3	 
22389861		-74.19	 	22389861		-74.2	 
22393194		-73.96	 	22393194		-74.08	 
22396527		-74.11	 	22396527		-74.13	 
22399860		-74.06	 	22399860		-74.44	 
22403193		-73.94	 	22403193		-74.48	 
22406526		-73.71	 	22406526		-74.33	 
22409859		-73.3	 	22409859		-74.25	 
22413192		-73.28	 	22413192		-74.37	 
22416525		-73.44	 	22416525		-74.37	 
22419858		-73.67	 	22419858		-74.13	 
22423191		-73.72	 	22423191		-74.02	 
22426524		-73.66	 	22426524		-74.02	 
22429857		-73.71	 	22429857		-74.05	 
22433190		-73.94	 	22433190		-73.88	 
22436523		-73.96	 	22436523		-73.6	 
22439856		-73.7	 	22439856		-73.23	 
22443189		-73.51	 	22443189		-73.17	 
22446522		-73.29	 	22446522		-73.24	 
22449855		-73.1	 	22449855		-73.46	 
22453188		-73.07	 	22453188		-73.73	 
22456521		-73.23	 	22456521		-73.96	 
22459854		-73.4	 	22459854		-73.76	 
22463187		-73.41	 	22463187		-73.34	 
22466520		-73.17	 	22466520		-73.11	 
22469853		-73.21	 	22469853		-73.04	 
22473186		-73.83	 	22473186		-73.17	 
22476519		-74.19	 	22476519		-73.3	 
22479852		-74.11	 	22479852		-73.53	 
22483185		-74.17	 	22483185		-73.69	 
22486518		-74.19	 	22486518		-73.55	 
22489851		-74.28	 	22489851		-73.59	 
22493184		-74.35	 	22493184		-73.59	 
22496517		-74.25	 	22496517		-73.13	 
22499850		-74.23	 	22499850		-72.79	 
22503183		-74.29	 	22503183		-73.06	 
22506516		-74.15	 	22506516		-73.14	 
22509849		-74.06	 	22509849		-73.07	 
22513182		-74.35	 	22513182		-73.37	 
22516515		-74.75	 	22516515		-73.97	 
22519848		-74.9	 	22519848		-74.4	 
22523181		-74.95	 	22523181		-74.35	 
22526514		-74.86	 	22526514		-73.92	 
22529847		-74.52	 	22529847		-73.81	 
22533180		-74.16	 	22533180		-74.04	 
22536513		-74.04	 	22536513		-74.13	 
22539846		-74.26	 	22539846		-74.27	 
22543179		-74.51	 	22543179		-74.53	 
22546512		-74.58	 	22546512		-74.62	 
22549845		-74.61	 	22549845		-74.21	 
22553178		-74.62	 	22553178		-73.82	 
22556511		-74.32	 	22556511		-73.65	 
22559844		-73.98	 	22559844		-73.53	 
22563177		-74.15	 	22563177		-73.4	 
22566510		-74.44	 	22566510		-73.53	 
22569843		-74.22	 	22569843		-73.73	 
22573176		-73.86	 	22573176		-73.74	 
22576509		-73.78	 	22576509		-73.75	 
22579842		-73.99	 	22579842		-73.96	 
22583175		-74.27	 	22583175		-74.08	 
22586508		-74.22	 	22586508		-74	 
22589841		-74.05	 	22589841		-73.77	 
22593174		-73.98	 	22593174		-74.08	 
22596507		-74.02	 	22596507		-74.27	 
22599840		-74.18	 	22599840		-74.11	 
22603173		-74.12	 	22603173		-73.56	 
22606506		-73.79	 	22606506		-73.2	 
22609839		-73.7	 	22609839		-73.37	 
22613172		-73.63	 	22613172		-73.6	 
22616505		-73.57	 	22616505		-73.68	 
22619838		-73.91	 	22619838		-73.42	 
22623171		-74.11	 	22623171		-73.28	 
22626504		-73.97	 	22626504		-73.17	 
22629837		-73.68	 	22629837		-73.21	 
22633170		-73.44	 	22633170		-73.73	 
22636503		-73.6	 	22636503		-74.27	 
22639836		-73.96	 	22639836		-74.72	 
22643169		-74.13	 	22643169		-74.8	 
22646502		-74.19	 	22646502		-74.46	 
22649835		-73.95	 	22649835		-74	 
22653168		-73.79	 	22653168		-74	 
22656501		-73.8	 	22656501		-73.97	 
22659834		-73.93	 	22659834		-73.24	 
22663167		-73.8	 	22663167		-72.97	 
22666500		-73.42	 	22666500		-73.55	 
22669833		-73.07	 	22669833		-74	 
22673166		-73.25	 	22673166		-74.19	 
22676499		-73.37	 	22676499		-74.25	 
22679832		-73.36	 	22679832		-74.11	 
22683165		-73.68	 	22683165		-73.98	 
22686498		-73.85	 	22686498		-73.79	 
22689831		-73.98	 	22689831		-73.74	 
22693164		-74.02	 	22693164		-74.04	 
22696497		-74.04	 	22696497		-74.15	 
22699830		-73.94	 	22699830		-73.92	 
22703163		-74.19	 	22703163		-73.82	 
22706496		-74.2	 	22706496		-73.55	 
22709829		-73.65	 	22709829		-73.28	 
22713162		-73.38	 	22713162		-73.35	 
22716495		-73.55	 	22716495		-73.44	 
22719828		-73.74	 	22719828		-73.56	 
22723161		-73.9	 	22723161		-73.56	 
22726494		-73.8	 	22726494		-73.44	 
22729827		-73.7	 	22729827		-73.59	 
22733160		-74.12	 	22733160		-74.04	 
22736493		-74.64	 	22736493		-74.04	 
22739826		-74.6	 	22739826		-73.61	 
22743159		-74.34	 	22743159		-73.81	 
22746492		-74.39	 	22746492		-74.25	 
22749825		-74.29	 	22749825		-74.11	 
22753158		-74.57	 	22753158		-73.89	 
22756491		-75.16	 	22756491		-73.97	 
22759824		-75.02	 	22759824		-74.06	 
22763157		-74.53	 	22763157		-74.14	 
22766490		-74.6	 	22766490		-74.14	 
22769823		-74.87	 	22769823		-74.36	 
22773156		-75.04	 	22773156		-74.47	 
22776489		-74.86	 	22776489		-74.06	 
22779822		-74.53	 	22779822		-73.88	 
22783155		-74.34	 	22783155		-74.51	 
22786488		-74.21	 	22786488		-74.7	 
22789821		-74.09	 	22789821		-74.18	 
22793154		-74.19	 	22793154		-73.71	 
22796487		-74.7	 	22796487		-73.71	 
22799820		-74.9	 	22799820		-73.86	 
22803153		-74.55	 	22803153		-73.84	 
22806486		-74.4	 	22806486		-73.79	 
22809819		-74.45	 	22809819		-73.91	 
22813152		-74.38	 	22813152		-74.12	 
22816485		-74.25	 	22816485		-74.12	 
22819818		-74.21	 	22819818		-74	 
22823151		-74.31	 	22823151		-73.86	 
22826484		-74.2	 	22826484		-73.73	 
22829817		-74.08	 	22829817		-73.99	 
22833150		-74.09	 	22833150		-74.37	 
22836483		-74.37	 	22836483		-74.23	 
22839816		-74.69	 	22839816		-74.16	 
22843149		-74.77	 	22843149		-74.31	 
22846482		-74.69	 	22846482		-74.3	 
22849815		-74.63	 	22849815		-74.18	 
22853148		-74.59	 	22853148		-74.44	 
22856481		-74.83	 	22856481		-74.41	 
22859814		-75	 	22859814		-74.03	 
22863147		-74.77	 	22863147		-73.81	 
22866480		-74.52	 	22866480		-73.77	 
22869813		-74.5	 	22869813		-73.71	 
22873146		-74.68	 	22873146		-73.86	 
22876479		-74.52	 	22876479		-73.89	 
22879812		-74.24	 	22879812		-73.62	 
22883145		-74.39	 	22883145		-73.23	 
22886478		-74.65	 	22886478		-73.13	 
22889811		-74.62	 	22889811		-73.5	 
22893144		-74.58	 	22893144		-73.89	 
22896477		-74.52	 	22896477		-74.02	 
22899810		-74.5	 	22899810		-74.1	 
22903143		-74.37	 	22903143		-74.32	 
22906476		-74.36	 	22906476		-74.13	 
22909809		-74.78	 	22909809		-73.93	 
22913142		-75.19	 	22913142		-74.13	 
22916475		-75.21	 	22916475		-74.38	 
22919808		-74.82	 	22919808		-74.46	 
22923141		-74.78	 	22923141		-74.48	 
22926474		-74.96	 	22926474		-74.42	 
22929807		-74.73	 	22929807		-74.29	 
22933140		-74.5	 	22933140		-74.32	 
22936473		-74.51	 	22936473		-74.21	 
22939806		-74.54	 	22939806		-73.92	 
22943139		-74.75	 	22943139		-73.93	 
22946472		-75.14	 	22946472		-73.84	 
22949805		-75.17	 	22949805		-73.94	 
22953138		-74.65	 	22953138		-74.36	 
22956471		-74.17	 	22956471		-74.24	 
22959804		-74.03	 	22959804		-74.33	 
22963137		-74.43	 	22963137		-74.62	 
22966470		-74.7	 	22966470		-74.74	 
22969803		-74.67	 	22969803		-74.54	 
22973136		-74.42	 	22973136		-74.24	 
22976469		-74.16	 	22976469		-74.19	 
22979802		-74.05	 	22979802		-74.33	 
22983135		-74.19	 	22983135		-74.03	 
22986468		-74.23	 	22986468		-73.78	 
22989801		-74.44	 	22989801		-73.93	 
22993134		-74.83	 	22993134		-74.24	 
22996467		-74.93	 	22996467		-74.47	 
22999800		-75.07	 	22999800		-74.41	 
